tweetDate,twitterId,handle,text,profileUrl,name,tweetLink,timestamp,query
Sat Jan 28 22:34:57 +0000 2023,326132716,Schwarcz1,"אני עסוק בענייני דמוקרטיה
טלפון מבת הזוג
תגיד, היא שואלת בקול רועד, אם יש כאבים בחזה ונימול בידיים צריך לנסוע לבית חולים?
הדופק שלי טס ל 200 אבל, הקול נשאר יציב ורגוע. את מדברת על עצמך? אני שואל
לא, אני עם xxx והיא אמרה שחם לה ואין לה אוויר ועכשיו היא אומרת שהיא מרגישה שמישהו",https://twitter.com/Schwarcz1,🏴Schwarcz🇮🇱,https://twitter.com/Schwarcz1/status/1619464071413391360,2023-04-20T13:08:32.141Z,https://twitter.com/search?q=%20%3A%20min_faves%3A100%20%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%94%20until%3A2023-01-31%20since%3A2023-01-20&src=typed_query&f=live
Sun Jan 29 07:16:45 +0000 2023,3314156461,levyguy77,"@dverthaim יפה
קונסורציום סיני שמרוויח את כספו מהימורים, מטיף לנו מוסר על דמוקרטיה.
אי אפשר לדמיין יותר הזוי מזה.",https://twitter.com/levyguy77,גיא לוי Guy levy,https://twitter.com/levyguy77/status/1619595388322988032,2023-04-20T13:08:32.141Z,https://twitter.com/search?q=%20%3A%20min_faves%3A100%20%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%94%20until%3A2023-01-31%20since%3A2023-01-20&src=typed_query&f=live
Sun Jan 29 07:19:23 +0000 2023,3314156461,levyguy77,"קונסורציום סיני שמרוויח את כספו מהימורים, מטיף לנו מוסר על כיצד לנהל דמוקרטיה.
לעובדות אין יותר שום משמעות.
@dverthaim https://t.co/HeuLtpNAWB",https://twitter.com/levyguy77,גיא לוי Guy levy,https://twitter.com/levyguy77/status/1619596047562702852,2023-04-20T13:08:32.141Z,https://twitter.com/search?q=%20%3A%20min_faves%3A100%20%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%94%20until%3A2023-01-31%20since%3A2023-01-20&src=typed_query&f=live
Sun Jan 29 17:35:35 +0000 2023,977910250132135938,avi07325462,"חתן פרס נובל לכלכלה 2002 פרופ' דניאל כהנמן:"" אני מודאג היום הרבה יותר ממה שהייתי מודאג במלחמת 1973, רוצים להפוך את המדינה לדיקטטורה במסווה של דמוקרטיה"".",https://twitter.com/avi07325462,🇮🇱אבי🇮🇱,https://twitter.com/avi07325462/status/1619751121513504768,2023-04-20T13:08:32.141Z,https://twitter.com/search?q=%20%3A%20min_faves%3A100%20%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%94%20until%3A2023-01-31%20since%3A2023-01-20&src=typed_query&f=live
Sun Jan 29 15:32:26 +0000 2023,347294614,orlybarlev,"""ישראל נולדה דמוקרטיה, והיא תישאר דמוקרטיה!""
דקה אחת על ההפגנות אתמול בקפלן ת""א ובמוקדים ברחבי הארץ, צפו ⬇️ https://t.co/Gx2VyLIwpK",https://twitter.com/orlybarlev,Or-ly Barlev ~ אור-לי ברלב,https://twitter.com/orlybarlev/status/1619720127624413185,2023-04-20T13:08:32.141Z,https://twitter.com/search?q=%20%3A%20min_faves%3A100%20%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%94%20until%3A2023-01-31%20since%3A2023-01-20&src=typed_query&f=live
Mon Jan 30 15:28:43 +0000 2023,38671674,TommerVinner,"ממש עכשיו מול ביהמ""ש העליון: מחאת המכינות ושנות השירות. מאות בני נוער מכל הארץ הגיעו לזעוק: ""דמוקרטיה!"". אחרי הסטודנטים והתלמידים, עכשיו זה ברור: הדור הצעיר מתעורר, והוא לא מתכוון לוותר 🔥 https://t.co/UltxDqVcLS",https://twitter.com/TommerVinner,Tommer Vinner - תומר וינר,https://twitter.com/TommerVinner/status/1620081582450286592,2023-04-20T13:08:32.141Z,https://twitter.com/search?q=%20%3A%20min_faves%3A100%20%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%94%20until%3A2023-01-31%20since%3A2023-01-20&src=typed_query&f=live
Sun Jan 29 07:21:39 +0000 2023,1510657537904943105,habibistit,"מפגינים על דמוקרטיה ומניפים דגלים של מי שזורק הומואים ומתנגדי משטר מהגגות.
אם זה לא היה עצוב, זה היה מצחיק",https://twitter.com/habibistit,🐝רונית הביביסטית🐝,https://twitter.com/habibistit/status/1619596621561618434,2023-04-20T13:08:32.141Z,https://twitter.com/search?q=%20%3A%20min_faves%3A100%20%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%94%20until%3A2023-01-31%20since%3A2023-01-20&src=typed_query&f=live
Sun Jan 29 17:26:12 +0000 2023,935852355794464769,talia_einhorn,"האם Ynet, בכותרת ״התנגשות הרשויות״, רומזים שהיועמ״ש הוא הרשות הרביעית (שאין לה אח ורע בשום דמוקרטיה מערבית)? https://t.co/D62GlDEA1W",https://twitter.com/talia_einhorn,Talia Einhorn,https://twitter.com/talia_einhorn/status/1619748758098685952,2023-04-20T13:08:32.141Z,https://twitter.com/search?q=%20%3A%20min_faves%3A100%20%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%94%20until%3A2023-01-31%20since%3A2023-01-20&src=typed_query&f=live
Sat Jan 28 11:16:22 +0000 2023,1289714785047785479,ori_riddleman,"אנשים פה נדפקו לגמרי, נראה לכם שהפגנה זה סוג של בילוי?

השתתפות בהפגנה זאת חובה של כל אזרח דמוקרטי בסיטואציה מסוכנת של ׳דמוקרטיה מתגוננת׳

יוזמת הדיון אם להפגין היום או לא מקורה במכונת הרעל שמעוניינת לרצוח את הדמוקרטיה

חייבים להגיע להפגנה היום, למחות, ולהביע הזדהות עם הקורבנות",https://twitter.com/ori_riddleman,ori 🇮🇱🇺🇦,https://twitter.com/ori_riddleman/status/1619293300250546176,2023-04-20T13:08:32.141Z,https://twitter.com/search?q=%20%3A%20min_faves%3A100%20%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%94%20until%3A2023-01-31%20since%3A2023-01-20&src=typed_query&f=live
Mon Jan 30 19:44:18 +0000 2023,3240071989,mcl_bgn,"@GaliliEinav ברור שאת נגד דמוקרטיה, אם היית בעדה היית תומכת ברפורמה של יריב לוין",https://twitter.com/mcl_bgn,Michal Behagen,https://twitter.com/mcl_bgn/status/1620145903490449408,2023-04-20T13:08:32.141Z,https://twitter.com/search?q=%20%3A%20min_faves%3A100%20%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%94%20until%3A2023-01-31%20since%3A2023-01-20&src=typed_query&f=live
