tweetDate,twitterId,handle,text,profileUrl,name,tweetLink,timestamp,query
Tue Feb 07 07:36:10 +0000 2023,2657146262,Nadav_Eyal,"רגע לזכור. ח""כ מורד מהדוכן בכוח כי אמר מרי אזרחי. 
דמוקרטיה נמדדת ונכשלת במקומות הקשים. זה אותו ואטורי שהעיר מכס היו""ר (!) ליפעת שאשא ביטון בשבוע שעבר ש""החברים שלך נרדמו כבר"". 
אז זה היה כיעור עמוק והלבנת פנים, והנה אחריו מגיעה השתקה. בד""כ אחריה - תגיע אלימות של השלטון.",https://twitter.com/Nadav_Eyal,נדב איל Nadav Eyal,https://twitter.com/Nadav_Eyal/status/1622861764130926593,2023-04-20T13:11:04.007Z,https://twitter.com/search?q=%20%3A%20min_faves%3A100%20%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%94%20until%3A2023-02-10%20since%3A2023-02-01&src=typed_query&f=live
Mon Feb 06 22:00:29 +0000 2023,3007639872,AmatziaSamkai,"אשמח לדעת על איזה סכום מדובר.  שהעברה זמנית שלו מחשבון לחשבון מצדיקה כאלה כותרות היסטריות. כמה זה יוצא באחוזים מסך הפקדונות של ישראל? מאית האחוז?
ובכלל, למה מר אסף רפפורט וגברת עינת גז חושבים שבגלל שיש להם יותר כסף הקול שלהם בקלפי שווה יותר מהקול שלכם ושלי?
ככה לא עובדת דמוקרטיה.",https://twitter.com/AmatziaSamkai,אמציה סמקאי,https://twitter.com/AmatziaSamkai/status/1622716887363715087,2023-04-20T13:11:04.007Z,https://twitter.com/search?q=%20%3A%20min_faves%3A100%20%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%94%20until%3A2023-02-10%20since%3A2023-02-01&src=typed_query&f=live
Mon Feb 06 06:34:56 +0000 2023,2997253260,LittleMoiz,"@rothmar בחיייאת שמחה.
כמה אתה חושב שהציבור מטומטם?
לא משנה איך תציג את זה... עדיין לממשלה יש רוב אוטומטי. (אתם ממנים את מי שבוחר שופטים)
זה בדיוק כמו הבחירות בסוריה ומצרים... יעני דמוקרטיה.
תשכח מזה.
לא יקרה.",https://twitter.com/LittleMoiz,מואיז הקטן ®,https://twitter.com/LittleMoiz/status/1622483967638220800,2023-04-20T13:11:04.007Z,https://twitter.com/search?q=%20%3A%20min_faves%3A100%20%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%94%20until%3A2023-02-10%20since%3A2023-02-01&src=typed_query&f=live
Sun Feb 05 19:50:11 +0000 2023,1550239293435793408,ShikmaBressler,"אם אתם חוששים להתבטא, זו הסיבה הכי טובה להשמיע את קולכם. 
דברו. הסבירו. שכנעו. הלחמו. 
דמוקרטיה או דמוקרטיה. אין אפשרות אחרת. https://t.co/bRMrX8q4EK",https://twitter.com/ShikmaBressler,שקמה ברסלר Shikma Bressler,https://twitter.com/ShikmaBressler/status/1622321711067660288,2023-04-20T13:11:04.007Z,https://twitter.com/search?q=%20%3A%20min_faves%3A100%20%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%94%20until%3A2023-02-10%20since%3A2023-02-01&src=typed_query&f=live
Sun Feb 05 21:22:57 +0000 2023,244667129,faniaoz,"מדוע בעצם, חלק מן הימין נאחז בציפורניים במושג דמוקרטיה? למה לא להודות שהכוונה היא לייסד בישראל משטר סמכותני לאומי-הלכתי? 
אי אפשר לרבע את המעגל. כששופטי בית המשפט העליון ימונו בידי הממשלה ברוב מכריע, כשייצוג לנשים בממשלה ובשדרת הניהול העליונה שלה כבר קרוב לאפס - למה להתעקש?",https://twitter.com/faniaoz,Fania Oz-Salzberger פניה עוז-זלצברגר,https://twitter.com/faniaoz/status/1622345055976493061,2023-04-20T13:11:04.007Z,https://twitter.com/search?q=%20%3A%20min_faves%3A100%20%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%94%20until%3A2023-02-10%20since%3A2023-02-01&src=typed_query&f=live
Mon Feb 06 14:18:06 +0000 2023,3432981237,judash0,נתניהו במליאה: דמוקרטיה היא שלטון הרוב ולא שלטון הרובה.,https://twitter.com/judash0,יהודה שלזינגר,https://twitter.com/judash0/status/1622600527874760705,2023-04-20T13:11:04.007Z,https://twitter.com/search?q=%20%3A%20min_faves%3A100%20%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%94%20until%3A2023-02-10%20since%3A2023-02-01&src=typed_query&f=live
Tue Feb 07 07:54:56 +0000 2023,3254559126,ofercass,"זה לא ייגמר בהורדה מכוח מבימת המליאה - בניגוד לחוק. הם לא ינוחו עד שישתיקו כל קול מחאה וידכאו כל מרחב דמוקרטיה; כך נראית דיקטטורה. *שביתה כללית היא הכלי שיעצור את הדהירה לשלילת כל החירויות שלנו וכך נעשה! ב-13.2 נשבית את הדיקטטורה; מרי אזרחי עכשיו, לפני שיהיה מאוחר מידי!* https://t.co/6wiliR1Wiv",https://twitter.com/ofercass,Ofer Cassif עופר כסיף عوفر كسيف,https://twitter.com/ofercass/status/1622866485168283649,2023-04-20T13:11:04.007Z,https://twitter.com/search?q=%20%3A%20min_faves%3A100%20%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%94%20until%3A2023-02-10%20since%3A2023-02-01&src=typed_query&f=live
Mon Feb 06 11:51:56 +0000 2023,3085601286,baruchikra,"שתבינו, ה״קריאות מתועבות״ הן ד-מו-קר-טיה. טוב, האמת היא שבתוך זמן קצר יתכן שבישראל הקריאה ״דמוקרטיה״ תיחשב מתועבת https://t.co/AB7sWRGXww",https://twitter.com/baruchikra,ברוך קרא,https://twitter.com/baruchikra/status/1622563740087459840,2023-04-20T13:11:04.007Z,https://twitter.com/search?q=%20%3A%20min_faves%3A100%20%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%94%20until%3A2023-02-10%20since%3A2023-02-01&src=typed_query&f=live
Mon Feb 06 08:49:09 +0000 2023,629378273,NoaShpigel,"וזה מה שקרה עכשיו בועדת חוקה-

 (רוית הכט הנהדרת צילמה) https://t.co/IVZshVvAZQ",https://twitter.com/NoaShpigel,Noa Shpigel,https://twitter.com/NoaShpigel/status/1622517743063912448,2023-04-20T13:11:04.007Z,https://twitter.com/search?q=%20%3A%20min_faves%3A100%20%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%94%20until%3A2023-02-10%20since%3A2023-02-01&src=typed_query&f=live
Tue Feb 07 11:15:52 +0000 2023,927540863470841856,YozmatGeneva,"נתניהו אולי חושב שישראל יכולה לשרוד בלי דמוקרטיה, אבל בטוח מבין שהיא לא יכולה לשרוד בלי ארצות הברית https://t.co/k4mvwNfpGx",https://twitter.com/YozmatGeneva,יוזמת ז'נבה,https://twitter.com/YozmatGeneva/status/1622917052108267521,2023-04-20T13:11:04.007Z,https://twitter.com/search?q=%20%3A%20min_faves%3A100%20%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%94%20until%3A2023-02-10%20since%3A2023-02-01&src=typed_query&f=live
Sun Feb 05 05:07:42 +0000 2023,40183789,Roy_Iddan,"מלחמה היא שלום
חירות היא עבדות
בורות היא כוח
דיקטטורה היא דמוקרטיה
רפורמה היא הפיכה",https://twitter.com/Roy_Iddan,Roy Iddan 🏴‍☠️,https://twitter.com/Roy_Iddan/status/1622099624776318977,2023-04-20T13:11:04.007Z,https://twitter.com/search?q=%20%3A%20min_faves%3A100%20%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%94%20until%3A2023-02-10%20since%3A2023-02-01&src=typed_query&f=live
Sat Feb 04 15:43:11 +0000 2023,1289842733801250816,IsraeliDefend,"בבאזל, שוויץ 🇨🇭התאספו המוחים מתחת למרפסת של הרצל וזעקו בקול גדול:
דמוקרטיה!

Credit: Rachel Halpern https://t.co/S4GnTUAzpr",https://twitter.com/IsraeliDefend,Defend Israeli Democracy,https://twitter.com/IsraeliDefend/status/1621897160483643395,2023-04-20T13:11:04.007Z,https://twitter.com/search?q=%20%3A%20min_faves%3A100%20%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%94%20until%3A2023-02-10%20since%3A2023-02-01&src=typed_query&f=live
Sun Feb 05 17:32:59 +0000 2023,1398017082793603073,hadarmiller_,"לא הופתענו כשהשמאל התנהג כמו ילד שלקחו לו את הצעצוע, גם לא התרגשנו מהמכתבים המרשימים.
מוזמנים גם לצאת להפגין, זאת דמוקרטיה.
אבל כשדרוקר אמר שישפך דם מטפורי או דם אמיתי, כשחודק אמר להרים נשק ואתמול כשזאב רז הסית ואף איים ברצח זה כבר עובר כל גבול! https://t.co/SUlFlDPuJw",https://twitter.com/hadarmiller_,הדר מילר Hadar Miller,https://twitter.com/hadarmiller_/status/1622287181359337475,2023-04-20T13:11:04.007Z,https://twitter.com/search?q=%20%3A%20min_faves%3A100%20%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%94%20until%3A2023-02-10%20since%3A2023-02-01&src=typed_query&f=live
Sat Feb 04 17:54:21 +0000 2023,1169205132799741953,berale_crombie,"מביך לראות אנשים שלא מקבלים את תוצאות הבחירות של 64 מנדטים צועקים דמוקרטיה. לימודי ליב""ה דחוף לשמאל.",https://twitter.com/berale_crombie,ברל'ה קרומבי🇮🇱,https://twitter.com/berale_crombie/status/1621930172835397634,2023-04-20T13:11:04.007Z,https://twitter.com/search?q=%20%3A%20min_faves%3A100%20%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%94%20until%3A2023-02-10%20since%3A2023-02-01&src=typed_query&f=live
Sun Feb 05 14:17:28 +0000 2023,1040246229895204865,KnessetT,"""צריך להרעיד את האדמה מתחת לרגלי ממשלת חורבן הבית השלישי"" - כך אמרה @ShikmaBressler על החרפה אפשרית של המחאה נגד הממשלה

@kumiiisrael 
@CRIMEMINISTER12 
@MovGov https://t.co/wOqPYZDZty",https://twitter.com/KnessetT,ערוץ כנסת,https://twitter.com/KnessetT/status/1622237979027673091,2023-04-20T13:11:04.007Z,https://twitter.com/search?q=%20%3A%20min_faves%3A100%20%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%94%20until%3A2023-02-10%20since%3A2023-02-01&src=typed_query&f=live
Sat Feb 04 17:53:58 +0000 2023,1407315626868318209,tmizracx,"האיש הזה שמינה 61 שופטים בפחות מחמש שעות, האיש שמנע  מרה״מ @netanyahu להביא חיסונים לישראל בשיא מגפת הקורונה מדבר על דמוקרטיה….

עולם הפוך ראיתי‼️ https://t.co/0bOnshC033",https://twitter.com/tmizracx,Tzachie Mizrachi™️  🇮🇱,https://twitter.com/tmizracx/status/1621930074801848322,2023-04-20T13:11:04.007Z,https://twitter.com/search?q=%20%3A%20min_faves%3A100%20%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%94%20until%3A2023-02-10%20since%3A2023-02-01&src=typed_query&f=live
Sat Feb 04 16:18:26 +0000 2023,812568502930472964,joshua_segev,האיש שמינה 61 שופטים בחמש שעות בא להסביר מה זה דמוקרטיה. https://t.co/m8Cblfa9ka,https://twitter.com/joshua_segev,Joshua Segev | שוקי שגב,https://twitter.com/joshua_segev/status/1621906032724217858,2023-04-20T13:11:04.007Z,https://twitter.com/search?q=%20%3A%20min_faves%3A100%20%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%94%20until%3A2023-02-10%20since%3A2023-02-01&src=typed_query&f=live
Sun Feb 05 11:02:14 +0000 2023,1297921227525443586,elizipori,"🔴 אני רואה את ראשי משרדי עוה״ד מדברים גבוהה על דמוקרטיה ורפורמת לוין. 
🔴 אלו אותם משרדים שעוסקים בהנדסה ובתכנוני מס חוצי גבולות שחוסכים ללקוחות העשירים שלהם מיליארדים ואף עשרות מיליארדים על חשבוננו. 
🔴 ומי שעשה הון מזה הוא מר פיני רובין שרץ לדרוקר כדי ללהג על דמוקרטיה. חצוף. https://t.co/MCppLauKSx",https://twitter.com/elizipori,אלי ציפורי,https://twitter.com/elizipori/status/1622188848468877315,2023-04-20T13:11:04.007Z,https://twitter.com/search?q=%20%3A%20min_faves%3A100%20%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%94%20until%3A2023-02-10%20since%3A2023-02-01&src=typed_query&f=live
Sat Feb 04 18:19:02 +0000 2023,16324095,harnevo,דמוקרטיה! לא פסיק אחד פחות! https://t.co/6ebp5JN5Yx,https://twitter.com/harnevo,Ran Harnevo,https://twitter.com/harnevo/status/1621936385039933441,2023-04-20T13:11:04.007Z,https://twitter.com/search?q=%20%3A%20min_faves%3A100%20%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%94%20until%3A2023-02-10%20since%3A2023-02-01&src=typed_query&f=live
Sat Feb 04 19:15:39 +0000 2023,1133990566885285889,dana_tenenbaum,"שרשרת אנושית של שוטרים שמגוננת על כמה אפסים עם שלט שמאלנים בוגדים, מפני דגלי ישראל וקריאות ""דמוקרטיה"". https://t.co/jYFXkdZv3T",https://twitter.com/dana_tenenbaum,Dana Tenenbaum,https://twitter.com/dana_tenenbaum/status/1621950629714206720,2023-04-20T13:11:04.007Z,https://twitter.com/search?q=%20%3A%20min_faves%3A100%20%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%94%20until%3A2023-02-10%20since%3A2023-02-01&src=typed_query&f=live
Sun Feb 05 10:30:28 +0000 2023,1550239293435793408,ShikmaBressler,"בלי דמוקרטיה אים אקדמיה. 
אנשי מכון ויצמן, ביתי המקצועי, חוסמים את הרצל. הרבה הרבה מאות. https://t.co/IVU2VkGLfs",https://twitter.com/ShikmaBressler,שקמה ברסלר Shikma Bressler,https://twitter.com/ShikmaBressler/status/1622180851537649664,2023-04-20T13:11:04.007Z,https://twitter.com/search?q=%20%3A%20min_faves%3A100%20%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%94%20until%3A2023-02-10%20since%3A2023-02-01&src=typed_query&f=live
Sat Feb 04 06:11:46 +0000 2023,39735132,GONENB1,"שומע @netanyahu ?
עלית לשלטון בקולות 18 מנדטים של מפלגות שהרב קובע מה ולמי להצביע.
תחסוך לנו בבקשה הטפות על דמוקרטיה.",https://twitter.com/GONENB1,Gonen Ben Itzhak גונן בן יצחק,https://twitter.com/GONENB1/status/1621753360188596226,2023-04-20T13:11:04.007Z,https://twitter.com/search?q=%20%3A%20min_faves%3A100%20%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%94%20until%3A2023-02-10%20since%3A2023-02-01&src=typed_query&f=live
Sun Feb 05 18:18:33 +0000 2023,23121208,eliavl,"2/2 לרוטמן תפיסה של דמוקרטיה של ילד בן 5, ובעיקר אין לו בדל של תום לב. כי אם היה לו תום לב, היה דורש לצד ""הרפורמה"" לעגן את זכויות האדם והשוויון. אבל הוא לא, כי הוא רוצה דיכוי במסווה של דמוקרטיה.",https://twitter.com/eliavl,Eliav Lieblich (eliavl@ohai.social),https://twitter.com/eliavl/status/1622298648854806532,2023-04-20T13:11:04.007Z,https://twitter.com/search?q=%20%3A%20min_faves%3A100%20%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%94%20until%3A2023-02-10%20since%3A2023-02-01&src=typed_query&f=live
Sun Feb 05 10:28:30 +0000 2023,735430597645062144,HagaiLevine,"עכשיו ברחובות מאות מדענים, חוקרות, סטודנטיות וסטודנטים מפגינים בעד הדמוקרטיה ונגד ההפיכה. 
""בלי דמוקרטיה אין אקדמיה"". 
צעדה ממכון ויצמן לפקולטה לחקלאות. https://t.co/UGQQ9gqBSJ",https://twitter.com/HagaiLevine,פרופ' חגי לוין,https://twitter.com/HagaiLevine/status/1622180358178459650,2023-04-20T13:11:04.007Z,https://twitter.com/search?q=%20%3A%20min_faves%3A100%20%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%94%20until%3A2023-02-10%20since%3A2023-02-01&src=typed_query&f=live
Sat Feb 04 18:50:36 +0000 2023,2561575542,yerushlavivi,חברים אני מציל ת׳דמוקרטיה בניתי מכונת זמן ואני נוסע ל1977 לבית ספר של יריב לווין ואעשה  הכול שיבחרו אותו בכוחות לכדורגל וישיפסיקו לקרוא לו ״יריב המרטיב״,https://twitter.com/yerushlavivi,גובי,https://twitter.com/yerushlavivi/status/1621944329005572097,2023-04-20T13:11:04.007Z,https://twitter.com/search?q=%20%3A%20min_faves%3A100%20%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%94%20until%3A2023-02-10%20since%3A2023-02-01&src=typed_query&f=live
Sat Feb 04 09:22:19 +0000 2023,2657146262,Nadav_Eyal,"קראתי אצל @amit_segal שנתניהו כעס על בלינקן שהסביר לו דמוקרטיה, ואז אמר משהו על הרוב הדחוק של אובמהקר.תכננתי לכתוב שרשור, להסביר שרפורמת הבריאות דוסקסה שנים, שהרוב לא היה דחוק בסנאט, שהתמיכה וההתנגדות חצו מפלגות, איך אובמה התפשר וכו'. אבל אין לי כוח. מישהו רוצה לצוד עוד שקר?בבקשה https://t.co/scVokAOR2d",https://twitter.com/Nadav_Eyal,נדב איל Nadav Eyal,https://twitter.com/Nadav_Eyal/status/1621801315755085824,2023-04-20T13:11:04.007Z,https://twitter.com/search?q=%20%3A%20min_faves%3A100%20%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%94%20until%3A2023-02-10%20since%3A2023-02-01&src=typed_query&f=live
Sun Feb 05 17:24:28 +0000 2023,1550239293435793408,ShikmaBressler,המחאה תחריף. דמוקרטיה או דמוקרטיה. אין אפשרות אחרת.,https://twitter.com/ShikmaBressler,שקמה ברסלר Shikma Bressler,https://twitter.com/ShikmaBressler/status/1622285036866228228,2023-04-20T13:11:04.007Z,https://twitter.com/search?q=%20%3A%20min_faves%3A100%20%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%94%20until%3A2023-02-10%20since%3A2023-02-01&src=typed_query&f=live
Sat Feb 04 11:56:37 +0000 2023,16324095,harnevo,"ב-2012, לפני שהואשם בפלילים, בנימין נתניהו ידע היטב איך עובדת דמוקרטיה. 

מאז הוא שכח, אבל אנחנו פה להזכיר לו.

שבע בערב בקפלן ובכל רחבי הארץ!!!

(שתפו זה חשוב 🙏) https://t.co/lHaa7yxabB",https://twitter.com/harnevo,Ran Harnevo,https://twitter.com/harnevo/status/1621840145434517505,2023-04-20T13:11:04.007Z,https://twitter.com/search?q=%20%3A%20min_faves%3A100%20%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%94%20until%3A2023-02-10%20since%3A2023-02-01&src=typed_query&f=live
Sat Feb 04 20:28:41 +0000 2023,1550239293435793408,ShikmaBressler,דמוקרטיה או דמוקרטיה. אין אפשרות אחרת. https://t.co/4FmSEbSOs2,https://twitter.com/ShikmaBressler,שקמה ברסלר Shikma Bressler,https://twitter.com/ShikmaBressler/status/1621969010458873856,2023-04-20T13:11:04.007Z,https://twitter.com/search?q=%20%3A%20min_faves%3A100%20%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%94%20until%3A2023-02-10%20since%3A2023-02-01&src=typed_query&f=live
